AffiliationId,NormalizedName,DisplayName,Rank
280915,miami project to cure paralysis,Miami Project to Cure Paralysis,12043
14429277,academia nacional de medicina,Academia Nacional de Medicina,11060
16160350,nitte meenakshi institute of technology,Nitte Meenakshi Institute of Technology,13155
16574732,westfield college,Westfield College,12049
16758415,salomon brothers,Salomon Brothers,13951
24830596,hertie school of governance,Hertie School of Governance,12175
32038505,university of central arkansas,University of Central Arkansas,10981
36373038,cleveland clinic lerner college of medicine,Cleveland Clinic Lerner College of Medicine,10308
50898853,bemidji state university,Bemidji State University,12935
51569856,universiti sultan zainal abidin,Universiti Sultan Zainal Abidin,11498
56624758,kansai university,Kansai University,9717
67702648,b p koirala institute of health sciences,B.P. Koirala Institute of Health Sciences,10296
69678593,center for turbulence research,Center for Turbulence Research,11219
76973811,abant izzet baysal university,Abant Izzet Baysal University,10586
78663439,institute of chartered financial analysts of india,Institute of Chartered Financial Analysts of India,12039
79156528,universiti tenaga nasional,Universiti Tenaga Nasional,10662
81417347,korea national sport university,Korea National Sport University,12967
86310350,aswan university,Aswan University,11193
87303767,engineer research and development center,Engineer Research and Development Center,10627
89580169,college of mount saint vincent,College of Mount Saint Vincent,13778
98555331,parker hannifin,Parker Hannifin,10821
98834328,wuyi university,Wuyi University,10727
108119999,southeastern community college,Southeastern Community College,16033
112193423,university of wales newport,"University of Wales, Newport",13051
117357259,national institute of japanese literature,National Institute of Japanese Literature,14935
124357947,university of london,University of London,6536
127271578,cleveland marshall college of law,Cleveland–Marshall College of Law,13294
127558574,dsm,DSM,8197
128328963,byam shaw school of art,Byam Shaw School of Art,18364
128932393,university college of the cayman islands,University College of the Cayman Islands,16895
134103237,european schoolnet,European Schoolnet,14493
137902535,north carolina state university,North Carolina State University,6838
140887281,goa university,Goa University,11391
151340261,united nations statistics division,United Nations Statistics Division,14911
156406944,defence institute of advanced technology,Defence Institute of Advanced Technology,11846
156649623,jobu university,Jobu University,13774
157650460,universidad de la sabana,Universidad de La Sabana,10895
159466736,oxfordshire county council,Oxfordshire County Council,15110
161548249,bangor university,Bangor University,8682
161929037,university of western brittany,University of Western Brittany,11885
169009895,universidad nacional autonoma de honduras,Universidad Nacional Autónoma de Honduras,11778
169521973,university of new mexico,University of New Mexico,6855
178968375,chu hai college of higher education,Chu Hai College of Higher Education,13827
181865267,munich re,Munich Re,12996
185790649,indian veterinary research institute,Indian Veterinary Research Institute,10411
189065380,celanese,Celanese,9805
189590672,kansas state university,Kansas State University,7381
191152335,automobile manufacturers association,Automobile Manufacturers Association,16742
197461853,los angeles harbor college,Los Angeles Harbor College,11965
197907453,akdeniz university,Akdeniz University,9616
199612878,ajinomoto,Ajinomoto,9983
204595228,gdf suez,Gaz de France,12124
205103418,kyushu institute of design,Kyushu Institute of Design,12360
207528943,chengdu medical college,Chengdu Medical College,11463
216071944,st mary s university twickenham,"St Mary's University, Twickenham",12713
222344740,mindanao state university naawan,Mindanao State University – Naawan,16468
224515557,gleiss lutz,Gleiss Lutz,15082
235686326,kerman medical university,Kerman Medical University,10015
244992198,osaka university of commerce,Osaka University of Commerce,14793
249332916,university of new york in prague,University of New York in Prague,14858
277521741,mail ru group,Mail.Ru Group,16002
281246009,universidad justo sierra,Universidad Justo Sierra,15939
308392441,international university of the caribbean,International University of the Caribbean,19322
859381496,australian national drag racing association,Australian National Drag Racing Association,11415
865788938,trelleborg ab,Trelleborg AB,12042
881254502,hmt limited,HMT Limited,13243
895702146,taylor college and seminary,Taylor College and Seminary,16870
904467727,himachal pradesh university,Himachal Pradesh University,11257
1283256489,national union of students,National Union of Students,16154
1284510009,norwegian academy of science and letters,Norwegian Academy of Science and Letters,13111
1301626629,new york academy of medicine,New York Academy of Medicine,9970
1303844023,assessment systems corporation,Assessment Systems Corporation,15490
1315336074,national collegiate scouting association athletic recruiting,National Collegiate Scouting Association Athletic Recruiting,14139
1322597698,royal netherlands academy of arts and sciences,Royal Netherlands Academy of Arts and Sciences,10353
1333884070,american college of chest physicians,American College of Chest Physicians,11636
2799848540,center for open science,Center for Open Science,12203
2800026193,chichester college,Chichester College,15297
2800097882,montgomery botanical center,Montgomery Botanical Center,14428
2800139740,armed forces academies preparatory school,Armed Forces Academies Preparatory School,19473
2800310172,tudor place,Tudor Place,16306
2800314275,brighton and hove city council,Brighton and Hove City Council,15909
2800403851,american swedish historical museum,American Swedish Historical Museum,19167
2800417724,esperantic studies foundation,Esperantic Studies Foundation,18358
2800664805,bolton college,Bolton College,15708
2800848923,jahra hospital,Jahra Hospital,13320
2800860928,canadian paediatric society,Canadian Paediatric Society,13070
2800916530,sener spain,Sener (Spain),16856
2801015573,heard museum,Heard Museum,18375
2801034194,hokuriku electric power company japan,Hokuriku Electric Power Company (Japan),15964
2801170583,neosho county community college,Neosho County Community College,16898
2801185773,hunter water,Hunter Water,15699
2801419637,aids united,AIDS United,15974
2801454777,clean water management trust fund,Clean Water Management Trust Fund,19041
2801802255,administration for community living,Administration for Community Living,15754
2801809904,nuffield orthopaedic centre,Nuffield Orthopaedic Centre,10049
2801944925,mirus bio,Mirus Bio,13993
2801978711,nottingham general hospital,Nottingham General Hospital,14479
2802231821,canadian bureau for international education,Canadian Bureau for International Education,18667
2802422659,ragon institute of mgh mit and harvard,"Ragon Institute of MGH, MIT and Harvard",10945
2802498618,american association of physicists in medicine,American Association of Physicists in Medicine,15236
2802907216,macdowell colony,MacDowell Colony,18780
2802961727,march of dimes canada,March of Dimes Canada,16205
3020002803,instituto federal do rio grande do norte,Instituto Federal do Rio Grande do Norte,13042
3023859466,michigan department of licensing and regulatory affairs,Michigan Department of Licensing and Regulatory Affairs,18991
4777552,university of missouri system,University of Missouri System,14992
8165072,universidade federal de itajuba,Universidade Federal de Itajubá,11001
11944219,university of la frontera,University of La Frontera,10025
18562188,aichi gakusen university,Aichi Gakusen University,14095
26274970,fx palo alto laboratory,FX Palo Alto Laboratory,11665
