JournalId,Issn,NormalizedName,num_journal_publication,num_journal_author,num_journal_affiliation,journal_year_first_publish,journal_avg_hindex,journal_avg_first_author_hindex,journal_avg_last_author_hindex,journal_avg_middle_author_hindex,total_num_journal_reference,total_num_journal_cited,journal_paper_reference_num,journal_paper_cited_num,journal_journal_reference_num,journal_journal_cited_num,journal_num_author_referenced,journal_num_author_cited,journal_num_affiliation_referenced,journal_num_affiliation_cited,journal_num_journal_self_reference,journal_num_author_self_reference,journal_num_affiliation_self_reference,journal_num_journal_self_cited,journal_num_author_self_cited,journal_num_affiliation_self_cited
2765054194,1738-1274,the korean governance review,508,261,261,2006,1.9196428571428572,1.4594594594594594,0.15354330708661418,0.2835820895522388,1736,181,1598,161,572,79,2538,362,588,73,0,0,0,0,0,0
2736508770,1413-4128,estudos do cepe,212,191,191,2007,2.513507625272331,1.92,1.3066037735849056,1.3799694189602445,889,98,857,94,241,33,1360,308,318,56,1,10,1,1,8,5
157707066,0137-477X,quaestiones geographicae,639,864,864,1977,4.509164818920916,4.196029776674938,2.964006259780908,3.845728291316526,11037,3415,9928,2972,1787,845,20195,7765,2149,1362,107,246,218,123,229,201
109563815,0958-868X,journal of property finance,196,86,86,1990,2.670698924731183,2.5510204081632653,0.7551020408163265,1.6842105263157894,932,1377,733,1026,122,185,925,1479,199,358,27,35,24,32,44,33
2765018477,1738-4087,korean journal of environmental health sciences,1320,1754,1754,1975,6.349006475442413,4.969267139479905,3.2143939393939394,2.1361949430497824,9084,1546,7881,1224,1545,313,27918,4510,2068,424,252,148,41,258,128,35
2738787081,1802-1115,geoscape,100,133,133,2007,4.204761904761904,4.042553191489362,2.35,2.2906926406926407,1452,206,1408,183,516,81,3533,520,698,140,12,28,19,19,18,11
125718529,1756-8315,international journal of emerging multidisciplinary fluid sciences,46,124,124,2007,5.9425,5.125,4.913043478260869,4.224137931034483,1246,198,1169,193,280,91,2350,418,434,126,4,32,16,4,23,12
2898188555,2210-9706,journal of rail transport planning & management,191,423,423,2011,7.816298822899947,4.65034965034965,8.214659685863875,8.167927170868346,4285,2050,3052,1356,562,271,5346,2931,970,544,95,123,113,91,81,86
3035671286,2662-1363,satellite navigation,54,205,205,2020,10.253663003663004,11.170212765957446,6.87037037037037,9.524296536796536,1588,352,1314,252,172,57,3335,988,445,133,17,34,38,15,16,15
2764648136,2167-6895,journal of nuclear and particle physics,124,182,182,2012,5.4945692883895125,5.0,3.564516129032258,3.5578616352201258,772,248,653,208,205,91,6015,636,513,122,10,30,2,7,29,4
2764952999,1927-0461,journal of plant studies,186,610,610,2012,5.777369929453261,3.381443298969072,6.0,3.212429549114332,3438,542,3332,522,953,258,10043,2008,1168,431,12,69,32,11,43,23
2737976626,1923-1334,the arbutus review,102,63,63,1969,6.323333333333333,1.4,0.7058823529411765,4.944444444444445,546,107,538,106,278,61,1055,244,273,91,0,0,1,0,1,1
2737822226,2078-5127,african journal of health professions education,470,418,418,2009,5.8029130701749745,4.894927536231884,4.642553191489362,3.1462300304737263,2279,712,2056,615,605,256,5278,1743,848,387,23,54,67,35,66,103
2764755576,1674-6384,chinese herbal medicines,625,2824,2824,2009,6.1752906087488535,4.046583850931677,6.6304,2.9486676499508384,17338,1968,16208,1811,2831,536,69446,9713,3284,1066,63,219,307,72,89,124
2898273749,2352-1775,journal of cellular immunotherapy,120,159,159,2015,8.283114586040606,5.895833333333333,7.625,5.2809236947791165,1375,473,1322,461,548,276,7823,2362,849,511,3,25,22,4,21,17
84593805,1570-002X,handbook of metal physics,42,51,51,2006,14.964912280701757,16.789473684210527,5.309523809523809,11.333333333333334,2742,84,2461,74,209,45,5491,218,548,96,0,13,20,0,3,8
111600783,0792-1241,main group metal chemistry,1343,2422,2422,1987,8.284503654362105,6.386313465783664,8.426656738644825,5.446968369551449,16883,6131,13457,4533,1203,476,31274,11139,1999,1388,286,642,68,314,650,35
2764828180,4277-4685,indonesian journal of clinical pathology and medical laboratory,1092,246,246,2001,2.3219925808161106,1.6954022988505748,0.9157509157509157,1.026228831061545,681,89,670,85,405,29,3308,373,595,52,1,2,2,1,3,1
2765046454,2201-4268,journal of sustainable development studies,127,212,212,2012,3.118229166666666,2.8846153846153846,1.1968503937007875,1.42,1629,407,1590,387,512,171,2895,995,640,264,6,15,12,6,23,19
193547520,1525-8165,journal of hematotherapy & stem cell research,465,1817,1817,1993,10.600711552799513,8.155737704918034,12.926881720430108,6.4157907948181485,17190,10228,13036,8988,989,1798,45915,35854,1273,1975,90,302,238,101,248,185
132598247,0371-683X,tijdschrift voor geneeskunde,4598,668,668,1952,10.210603227494273,8.42919254658385,6.348629839060461,4.955199017661565,3526,542,3493,494,1286,238,18209,1855,1561,199,20,38,8,35,64,13
2764546325,2190-0566,journal of petroleum exploration and production technology,1226,3443,3443,2011,6.123591308148091,4.4112808460634545,5.579119086460032,4.933729725041198,33016,7247,25433,5582,2035,706,55669,16163,2655,1500,302,586,680,412,438,480
196601016,0899-5885,critical care nursing clinics of north america,1702,1763,1763,1989,4.694019643287539,4.353459119496855,2.40834312573443,2.553297028031071,34091,11574,29727,10448,3063,2501,102529,34480,3395,2843,149,237,321,158,166,190
92638099,1572-1000,photodiagnosis and photodynamic therapy,3536,8810,8810,2004,10.928947134434138,6.715390879478828,13.083427601809955,7.419058656896376,81318,28193,47993,15242,4644,2269,174378,57305,5087,3270,1644,1728,1663,1389,1222,1169
106928643,0272-8842,ceramics international,32762,79636,79636,1960,9.649456755479559,5.584215815103965,13.080764300103779,7.837617640362582,990166,442414,462583,230055,6508,3622,849934,508066,8482,6648,21134,22141,22387,20437,17749,17999
77654513,0022-2852,journal of molecular spectroscopy,11840,12461,12461,1957,8.10894681389844,5.975064584971358,9.059121621621621,6.435187495567217,191830,242167,66016,95031,1279,1849,100482,143458,2480,4011,8921,7594,6973,8776,7493,6855
124584455,0261-3794,electoral studies,2489,2365,2365,1982,7.665514026891277,7.576997112608277,6.281639212535155,9.24529702970297,66326,50178,28702,25519,1655,2182,24095,24628,1832,2558,1468,1386,1230,1360,1164,1059
113896437,0090-3558,journal of wildlife diseases,6299,13771,13771,1966,7.225787272536762,5.438153098420413,7.583108429909509,5.584545600561276,73030,109653,45659,56306,2799,3160,111457,141294,3597,4821,2990,2705,2532,3237,2949,3008
157600745,1741-0401,international journal of productivity and performance management,1232,2543,2543,2004,7.433029519500108,6.30503144654088,6.346590909090909,6.545614035087721,60636,25853,42277,19221,3887,2403,65888,35825,4633,3299,667,661,269,670,480,230
2736989668,2000-9666,journal of community hospital internal medicine perspectives,952,2792,2792,2011,3.9873669635588014,3.20578231292517,3.786764705882353,2.194547596099776,13856,3235,13105,3068,2568,1402,63409,15124,2697,1875,61,85,116,127,56,68
192289729,1467-4866,geochemical transactions,224,670,670,1999,12.96270516647229,9.55026455026455,16.65625,10.629623538011696,10720,7384,8936,6414,1083,1079,20899,21676,1691,2174,43,196,184,69,149,156
55079987,0197-1522,journal of immunoassay,485,1637,1637,1980,4.820231762917933,3.5444839857651247,4.156701030927835,2.4413866213151922,8311,6725,6903,6299,887,1485,20411,21900,890,1719,112,254,184,103,202,160
46662786,0019-3577,indagationes mathematicae,1689,2223,2223,1947,7.645610590959424,7.353658536585366,6.199526346950859,7.74153005464481,23303,13231,18502,11847,928,1098,17641,12626,1672,1990,346,998,878,315,805,702
5226199,0955-7997,engineering analysis with boundary elements,4169,5713,5713,1986,9.083636987131968,6.821596244131455,8.961141760614057,8.187487381059778,115534,58788,48486,28402,2364,1979,65002,43340,3383,3010,2988,3107,3117,2783,2488,2523
158429083,1361-3723,computer fraud & security,1652,229,229,1995,4.00731884057971,4.123100303951368,1.511501210653753,5.564102564102564,1324,5843,1224,4863,316,873,2576,10196,542,1805,41,81,43,48,77,58
2764623548,1110-6336,egyptian journal of agricultural research,1440,1356,1356,1991,2.4429378531073445,1.9926470588235294,0.16597222222222222,0.2148546144121365,4586,900,4078,833,1198,301,12393,2598,1186,338,33,20,15,32,15,14
2764710361,2394-109X,international journal of medical and pharmaceutical case reports,257,435,435,2014,5.934054063220731,4.515873015873016,4.428015564202335,2.1033491060006213,1113,77,1089,76,626,57,4997,341,675,83,2,9,8,2,7,4
136633375,0033-7560,radiation botany,881,1034,1034,1961,3.5531250000000005,3.197142857142857,1.3927355278093076,1.5942735042735043,10988,8885,5886,4696,362,707,8822,9745,447,1034,495,240,312,443,214,283
139876745,0214-8358,scientia marina,2426,4424,4424,1989,7.2799282146565565,6.125889436234264,7.235779060181368,6.001868349675966,60169,47839,42678,32921,2405,1968,74564,69759,2747,3105,904,1414,1123,963,1561,1124
3207524,0960-8931,melanoma research,4805,8716,8716,1991,11.456238234162546,7.39068752273554,11.064308012486993,7.010117196507616,49121,51233,33065,35374,2526,3664,123944,131473,3103,4094,869,1150,866,928,1300,940
2764625074,0022-0558,journal of ecumenical studies,1174,158,158,1975,3.5661157024793386,3.564655172413793,0.7240204429301533,0.19545454545454544,1531,968,1415,803,178,216,1653,931,124,261,28,14,0,28,12,0
2764986552,1598-9585,journal of japanese language and culture,837,0,0,2004,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
2898269342,2452-0721,biotechnology research and innovation,62,325,325,2017,10.680687054166619,4.914893617021277,15.225806451612904,8.505176490176492,3184,1089,3141,1084,1023,403,13499,5045,1552,1027,3,40,43,5,19,20
2764571537,0736-7031,vlsi electronics microstructure science,157,241,241,1981,5.522863247863247,6.0476190476190474,2.4076433121019107,3.75,7172,994,5885,941,280,164,11931,2197,423,299,8,48,87,9,18,33
59060466,0074-7742,international review of neurobiology,1802,3933,3933,1959,18.3116482889004,15.96936821952776,20.211431742508324,12.016873087052462,211307,64488,165066,57254,4986,4744,379558,167222,5437,4851,285,1475,1433,337,1014,1058
134482011,1878-0016,cirp journal of manufacturing science and technology,791,2282,2282,2008,9.744366418107003,6.832369942196531,12.187104930467763,7.716854918985047,23704,13684,20009,12013,2140,1193,43488,28660,3104,2434,238,627,604,257,444,420
2764802848,0065-2903,advances in metabolic disorders,232,440,440,1964,9.988444444444445,10.347517730496454,6.426724137931035,5.176876876876878,10352,4451,8824,4022,541,953,17623,11259,633,984,15,111,91,10,69,54
2764799895,2159-6808,journal of religion and violence,220,54,54,2013,3.89375,3.75,1.3409090909090908,11.0,539,110,517,99,114,47,625,123,99,72,4,8,0,6,9,0
2739187071,1737-7374,international journal of modern anthropology,88,124,124,2010,9.249198568316215,16.395833333333332,4.204545454545454,3.089471726190476,1200,185,1031,134,348,66,3403,592,566,149,23,25,2,18,20,1
175625538,1783-1520,journal of eastern christian studies,225,0,0,1995,1.9189189189189189,1.9189189189189189,0.29777777777777775,0.0,0,140,0,135,0,27,0,147,0,27,0,0,0,0,1,0
74935645,1532-5768,journal of colonialism and colonial history,1094,381,381,2000,4.037974683544304,3.961864406779661,0.7778793418647166,6.852380952380952,13010,1420,11457,1150,1383,314,11962,1137,994,279,37,69,5,75,25,0
12967714,0568-3939,aisthesis,743,219,219,2000,2.18993993993994,2.2085308056872037,0.6191117092866757,1.6666666666666667,1079,449,1026,418,234,120,1174,596,183,155,8,18,14,10,10,16
159239039,1373-7163,cerevisia,178,104,104,1978,9.484318092038679,5.808988764044944,7.696629213483146,4.8186056998556985,1155,572,952,473,257,132,2532,1597,332,273,12,25,24,15,30,21
2764823193,0739-5086,judaica librarianship,205,40,40,1986,1.6521739130434783,1.6744186046511629,0.36097560975609755,0.0,181,66,178,60,54,32,245,85,33,32,6,1,0,6,1,2
2764430216,0300-368X,nigeria agricultural journal,729,15,15,1966,2.3163398692810455,1.7678571428571428,0.24691358024691357,0.3974120082815735,36,741,36,701,17,245,76,1929,13,183,1,0,0,1,11,3
207771733,1573-2088,prevention and control,51,158,158,2005,8.6197101678809,5.647058823529412,10.588235294117647,4.849041154923508,1109,425,1001,418,280,224,4079,1433,468,314,3,25,22,3,19,15
141552693,1759-0841,journal of islamic marketing,682,1363,1363,2010,5.168973913501278,4.85207100591716,4.186217008797654,4.35800980022616,32366,8906,19036,3682,2776,703,32600,7875,3026,1120,508,288,78,387,211,72
58205776,0079-6352,progress in industrial microbiology,254,122,122,1960,5.329019607843137,5.492753623188406,1.720472440944882,1.8033110119047617,3929,2462,3358,2313,427,527,7695,6262,665,893,3,25,28,9,23,21
125450563,1365-781X,ground improvement,93,181,181,1997,3.8826086956521744,3.963636363636364,2.032258064516129,1.608695652173913,816,1710,676,1467,102,242,1270,3127,171,596,14,43,3,16,46,3
2764773822,0065-2199,advances in atomic and molecular physics,197,262,262,1965,7.118717948717948,7.702479338842975,3.9086294416243654,5.5476190476190474,20780,11195,15994,9693,328,623,23019,17164,631,1292,80,85,145,78,54,102
2736601860,2353-8821,entrepreneurial business and economics review,377,601,601,2013,4.096370143149286,3.9659863945578233,2.989389920424403,4.087673611111111,10499,1819,8825,1458,1626,385,14085,2983,1956,730,109,149,102,118,98,80
981795494,0963-6056,european medical journal,55,114,114,2014,13.927336860670195,12.064516129032258,13.327272727272728,7.2517507002801125,1142,68,1137,68,555,52,8487,381,1126,143,0,11,8,0,3,0
2737683987,1076-7975,electronic green journal,1237,147,147,1994,2.5647359454855194,2.5606326889279436,1.1762328213419564,2.5172413793103448,2411,5012,2308,4854,626,1245,4096,10584,626,1667,18,15,4,20,31,4
2765068620,0887-2058,journal of business strategies,402,43,43,1970,2.901515151515152,2.6216216216216215,0.39054726368159204,0.5448275862068965,79,3646,74,3534,24,952,138,6489,35,1416,6,0,1,18,37,3
2764667937,1996-0778,african journal of biochemistry research,385,1309,1309,2007,4.611169751301331,2.7535211267605635,2.5922077922077924,1.5370992577822087,8274,3011,7767,2966,2026,1060,27188,11254,2159,1360,13,80,9,14,67,8
86003515,0030-4727,oregon historical quarterly,611,85,85,1948,4.552016985138004,4.204081632653061,1.1292962356792144,1.7692307692307692,238,485,233,413,65,142,293,714,46,143,19,6,0,38,12,5
159500455,1026-5457,journal of enzyme inhibition,514,1392,1392,1985,7.073153971581642,5.850515463917525,7.13035019455253,4.3847283280056395,12530,5777,9275,4981,887,1154,24083,17160,1046,1715,151,394,318,149,303,250
124750060,1746-1596,diagnostic pathology,2250,10075,10075,2006,9.696477614349229,6.1479468599033815,12.541777777777778,6.631674386804916,56325,28641,47405,24770,3771,3686,203595,123453,4014,4087,788,810,825,800,623,643
63322718,1369-7021,materials today,4033,5339,5339,1998,11.941341538498126,8.587744533947065,15.789238780064467,19.62401976871356,94407,135823,79156,121988,3292,3940,217905,345328,4881,6433,383,1129,1079,421,957,924
30283931,1999-4923,pharmaceutics,4300,19505,19505,2009,14.97259847954332,7.055955235811351,22.924418604651162,12.44923009498359,276391,36522,206042,26321,7735,2855,684785,106554,8440,4519,1731,3702,3618,1737,1874,1818
138569045,1078-5884,european journal of vascular and endovascular surgery,9404,18622,18622,1995,11.527086119537634,7.912357185808779,12.883772862611655,8.245621679976772,148841,164866,74321,85170,4194,5379,215943,239276,4284,5077,4690,3570,2865,3888,3002,2404
198666238,0010-0994,college english,6444,353,353,1939,2.623690604838451,2.5203389830508476,0.46679081315952825,1.5489980515404242,4451,24818,3685,17231,431,2375,4007,21200,276,2042,152,47,0,248,120,5
117354312,1083-3668,journal of biomedical optics,6788,20604,20604,1996,13.547424829210986,6.278273809523809,22.79449027695934,10.59459678594915,207686,199884,109569,104291,6011,5943,285121,252329,5728,6363,4623,5787,5428,3989,5395,5155
2764363336,2317-1537,journal of seed science,566,1103,1103,2011,6.406105897346772,3.288659793814433,6.913427561837456,5.236656646626587,8671,1663,5656,1180,772,297,15374,4328,1178,484,182,274,257,193,152,143
105007214,0190-0013,philosophy and literature,2291,824,824,1976,4.039185750636133,4.024615384615385,1.1104321257092973,8.85,11994,3565,8908,2938,735,765,8817,3228,439,673,160,142,6,158,86,3
2764719519,1879-9817,international journal of paleopathology,681,1412,1412,1987,8.774725690305399,7.192452830188679,9.527165932452275,6.806639980389983,28540,4393,19125,2289,3077,458,48891,6219,3042,1131,315,394,388,334,252,243
117803934,0890-3352,tenso,375,130,130,1985,3.915,3.8894472361809047,2.0853333333333333,0.0,6395,383,4459,143,272,27,4795,95,159,28,88,54,0,186,50,0
78398831,0959-4752,learning and instruction,1413,2642,2642,1987,11.856419736157346,8.1875,14.275300778485493,12.495910166860298,63078,91942,34177,57590,2224,4017,43913,88039,2426,4664,982,1168,1089,873,1068,1041
2764860519,1674-9871,geoscience frontiers,1251,4330,4330,2010,16.057626796680317,12.455855855855855,15.860911270983214,14.964021932110931,89352,22859,59855,17036,2903,1444,114904,50488,4403,3182,519,1025,1056,541,774,825
31748134,0019-8501,industrial marketing management,4037,5211,5211,1971,8.564014108821913,7.440947436729396,7.456279415407481,9.020020740993296,195045,183443,70030,86703,3509,4264,74262,122255,4037,5455,2868,2209,1894,3099,1904,1583
183209598,0375-6742,journal of geochemical exploration,4579,10730,10730,1972,7.4991147470133805,5.697343453510436,6.215986023149159,6.58578383133616,124898,91523,72996,55736,3470,3044,146258,143188,4545,5081,2441,2627,2649,2374,2380,2448
92214702,0165-6074,microprocessing and microprogramming,1923,2821,2821,1979,2.3349399741152315,2.2262958280657394,1.0577223088923557,1.0377036112843974,13186,6163,8988,5493,454,528,13970,9500,808,1156,364,447,485,353,480,470
31717003,1803-8417,european countryside,350,741,741,2009,4.26186676798379,3.9444444444444446,3.0485714285714285,2.9826576576576582,9761,1603,8220,1230,1419,314,14657,3064,1561,551,121,179,119,144,103,56
2765054328,1898-5238,european polygraph,229,43,43,2007,3.7336448598130842,3.796116504854369,1.3406113537117903,3.6184210526315788,469,144,379,107,98,29,585,201,151,59,24,18,7,34,24,6
2764742061,0022-5517,the journalism educator,1539,131,131,1967,2.286414565826331,2.3069767441860467,0.2884990253411306,0.8166666666666667,1282,2410,1126,1365,229,350,1461,2181,151,474,69,17,13,178,32,17
2765012372,2162-6006,open journal of safety science and technology,136,301,301,2011,5.414583333333335,4.315789473684211,3.764705882352941,2.74579945799458,1772,438,1698,421,573,209,4764,1340,851,343,4,38,19,5,28,9
2502047498,2156-7026,journal of medical imaging and health informatics,2315,482,482,2011,7.009067087487883,5.302389705882353,4.78488120950324,3.6236962520453933,2562,5232,2399,4484,731,827,8528,13704,1177,2063,15,51,10,25,401,50
2764788474,0975-6299,international journal of pharma and bio sciences,6737,10206,10206,2010,3.752451724784402,2.937578814627995,1.2033546088763545,1.2960356915689846,77179,13350,66289,12190,6950,2263,211913,40026,5697,2837,1138,420,13,1049,399,13
163499366,1094-2025,review of economic dynamics,1091,1405,1405,1995,9.955139096552035,9.738669238187079,9.53987167736022,11.535768645357686,38529,39543,20648,28437,868,1790,15162,28558,1300,2740,606,754,684,499,595,579
64855341,1471-4914,trends in molecular medicine,2181,5151,5151,1996,23.288223164759245,14.651,31.167354424575883,19.334606625258804,133330,148142,116109,141051,4063,6972,464683,547577,5442,7046,336,1728,1649,346,1435,1389
2764675855,0125-2208,journal of the medical association of thailand,1086,615,615,1919,6.076939763048079,4.6272040302267,3.879373848987109,2.787772256353989,2973,1037,2954,1005,1157,577,12991,4231,1245,764,3,30,13,4,48,24
25154033,0975-2935,rupkatha journal on interdisciplinary studies in humanities,717,681,681,2009,2.3482188295165396,1.946236559139785,0.33612273361227335,0.5873493975903615,2801,174,2669,166,800,70,3906,332,625,105,7,10,0,8,18,0
2764959558,2046-0430,international journal of transportation science and technology,337,768,768,2012,8.841590259292124,4.959409594095941,9.554896142433234,8.607455507455509,7313,2440,6650,2196,1081,422,14247,6280,1667,1104,74,202,195,96,124,125
2739053435,2051-9788,journal of perspectives in applied academic practice,227,269,269,2013,4.756134969325153,4.345070422535211,2.894273127753304,3.8954631603885335,1931,501,1801,481,517,184,3112,1068,560,285,10,36,38,12,30,27
2764854317,1759-667X,journal of learning development in higher education,306,264,264,1969,4.260887772194305,3.5515151515151517,2.503267973856209,3.7859523809523816,2377,546,2055,455,543,135,3309,932,550,243,30,37,39,35,32,31
202950613,1357-4310,molecular medicine today,1073,814,814,1995,10.305498721227622,9.003978779840848,8.402609506057782,9.21590909090909,13026,22725,12238,22132,1141,3565,46730,83905,1349,3329,70,290,260,78,231,221
122619383,0193-5380,the eighteenth century,7332,864,864,1877,2.643009197675883,2.5746844319775595,1.0969721767594107,1.200696532469585,14629,43501,11734,28289,897,2784,11616,28353,538,2018,226,126,56,281,264,48
195109850,1959-7568,irbm news,288,266,266,2007,6.069259259259259,3.909090909090909,1.5625,0.6878676470588235,442,140,334,76,113,26,1322,286,214,38,34,29,20,48,30,14
2764659022,1738-9496,korean journal of childcare and education,790,488,488,2005,1.7155172413793103,1.532258064516129,0.18860759493670887,0.23201438848920863,3025,497,2462,371,596,87,5097,804,773,96,14,4,0,15,7,1
207632487,1536-0636,techniques in knee surgery,345,727,727,2002,10.658521062271062,8.761658031088082,9.0,5.296107784431138,7394,1312,4997,1170,307,228,12160,3589,907,543,26,125,9,24,62,3
2480748589,2214-2096,vehicular communications,317,1002,1002,2014,12.128526480710946,6.699300699300699,15.627760252365931,11.966956154046317,14453,5670,10607,3974,756,394,23179,9919,2269,1686,185,244,231,159,156,140
2764719109,2352-2410,journal of dermatology and dermatologic surgery,207,335,335,2009,7.2622437169312155,4.231578947368421,6.246376811594203,3.14202526329392,1812,375,1787,368,554,206,7357,1724,895,413,1,10,7,1,9,10
2764520494,1569-2590,advances in organ biology,151,322,322,1996,12.505768398268396,13.666666666666666,9.56953642384106,7.129100529100529,13230,600,11789,569,979,293,31499,2013,1038,418,1,98,4,2,38,1
184108653,1335-1788,acta montanistica slovaca,275,175,175,1996,2.9420187793427233,3.6382978723404253,0.5272727272727272,0.655367231638418,373,851,349,815,150,340,808,2349,179,489,2,16,1,3,25,9
2736810610,2146-8362,journal of interdisciplinary histopathology,209,234,234,2012,7.5518068220195875,6.1441441441441444,5.019138755980861,4.362106227106227,1185,252,1181,248,604,166,5351,1007,683,197,4,12,4,5,17,2
2736885555,2090-7656,isrn agronomy,84,278,278,2012,5.834086799276673,4.267857142857143,5.321428571428571,3.7374039938556076,2177,981,2096,965,524,380,5966,3852,700,637,3,43,35,3,27,27
2737490588,1894-4647,nordic journal of science and technology studies,99,53,53,2014,4.205479452054795,3.6619718309859155,3.1616161616161618,3.7916666666666665,724,163,682,155,256,78,1090,278,274,96,5,18,11,5,18,5
2738351272,2413-6077,international journal of medicine and medical research,150,211,211,2014,3.9365853658536594,3.84,0.6266666666666667,0.776388888888889,750,44,733,43,508,26,3671,183,605,26,3,8,1,2,7,1
2898535702,0976-1209,international journal of chemical and analytical science,54,133,133,2010,3.967063492063492,3.962962962962963,2.8518518518518516,1.5066666666666668,688,315,681,315,319,194,2447,1244,477,287,0,9,9,0,9,10
2764904776,2328-3998,american journal of civil engineering and architecture,239,322,322,2012,3.698872180451127,2.2,1.5774058577405858,1.8802696078431371,1640,621,1598,610,467,241,3547,1714,664,413,5,26,4,5,25,11
2764828328,0800-6377,nordic concrete research,454,232,232,1982,5.377572824001397,4.03960396039604,3.420704845814978,4.128115615615616,1703,1059,1545,982,253,211,3411,2275,510,485,23,74,30,23,55,13
2898431607,2542-4327,advances in cosmetic surgery,75,140,140,2018,13.334795321637428,6.609756097560975,11.293333333333333,9.8515625,3047,23,2662,23,550,11,8642,59,949,22,2,26,28,2,2,1
112180171,1051-2276,journal of renal nutrition,1938,5725,5725,1991,14.11066465909428,10.77960057061341,15.70485036119711,11.39901037787734,49955,29286,29152,16916,2584,2632,95765,59241,3303,3318,1007,1056,948,1079,804,714
2764778298,2213-3070,gynecology and minimally invasive therapy,430,1130,1130,2012,8.924780147101577,6.807407407407408,10.365116279069767,4.885025345555429,6101,1207,5212,911,789,306,19472,4312,1452,670,114,117,125,123,66,72
88221515,2150-766X,international journal of energetic materials and chemical propulsion,767,310,310,1988,6.9317848279013345,5.817796610169491,6.0508474576271185,4.013456221512861,857,2056,809,1658,154,276,1882,4152,246,471,14,48,38,15,206,176
80372421,1673-5374,neural regeneration research,4399,11205,11205,2006,11.617012782747848,7.893102321019941,13.229824960218231,6.342637519771938,100583,30703,82536,25594,4633,3218,294352,124813,5119,4345,726,1688,1822,952,1310,1381
42433034,1096-7192,molecular genetics and metabolism,8464,16390,16390,1995,15.543432397255712,12.06010377630441,20.829631379962194,11.345005935166606,142715,124046,87021,77511,4007,5531,286535,276026,4428,5577,2368,3472,3258,2283,3273,3079
2739459161,0717-5051,revista de urbanismo,436,45,45,1992,1.962689393939394,1.6666666666666667,0.6857798165137615,1.2843915343915342,249,191,233,176,85,66,406,401,104,89,2,3,2,2,7,11
133353349,0140-6701,fuel and energy abstracts,1830,84,84,1980,6.185580838949531,4.68561872909699,1.2256830601092896,7.229122010236139,540,5027,537,4936,106,1116,1148,12523,174,1740,0,8,9,0,20,7
181611401,0304-3886,journal of electrostatics,3605,6427,6427,1971,5.892055565388007,4.41965811965812,5.229958391123439,4.376549749904673,48154,58630,28477,35153,2453,2812,60677,80975,3006,3949,1987,1789,1782,1837,1659,1678
124795565,0039-9140,talanta,27460,62847,62847,1958,9.067632786651878,4.975385981354511,12.130371449380918,7.351075746006313,648593,617859,377195,346115,7850,7455,829183,746355,9256,9020,16007,16770,16187,15803,15575,15744
103144763,1816-4900,international journal of virology,238,533,533,2005,4.43641975308642,3.076923076923077,1.7983193277310925,1.4606060606060605,2415,807,2229,716,589,309,8277,2695,931,406,16,26,0,16,27,3
2765063225,2452-0144,gene reports,1360,5550,5550,2015,8.10039351037726,5.079175704989154,9.746323529411764,6.1338931265748755,53829,2193,48316,2066,5095,800,234259,10308,5733,1643,114,745,750,113,301,295
120324992,1178-6930,oncotargets and therapy,5945,29009,29009,2008,7.4850633699221625,4.931845743390735,9.01497056349874,4.60789611443843,205833,59391,151044,50568,4531,3688,596767,257621,6075,4865,1086,1658,2434,1138,1060,1496
171648976,0149-936X,journal of computed tomography,697,1364,1364,1977,3.5151157710790737,2.875,2.563845050215208,2.204165204165204,6885,4352,5584,4022,465,1004,13800,14880,453,1056,69,104,78,70,71,80
140409716,0264-3707,journal of geodynamics,2064,5158,5158,1984,8.451370972122287,6.999371859296482,6.806686046511628,7.974882710372327,85150,44028,50693,32297,1180,1432,74014,65509,2490,3088,877,1481,1438,903,1323,1317
189811788,1546-962X,journal of astm international,2175,5082,5082,2000,5.916786701391396,5.034912718204489,3.811034482758621,3.690939278439275,19273,13288,16136,9859,1914,1520,36946,26930,2342,2410,231,817,733,264,787,719
165997068,0253-9837,chinese journal of catalysis,4879,10029,10029,1981,12.012824439931588,6.684528605962933,12.970485755277721,8.244989764003243,104449,49835,72108,36699,1623,1340,164914,113638,3809,3497,1519,1939,2222,1625,1522,1947
24701539,1476-9255,journal of inflammation,737,3385,3385,1995,11.969136103363168,6.28695652173913,16.670284938941656,9.087502712238619,26713,19826,24994,18858,2727,3323,110761,90196,3131,3702,74,471,458,76,404,377
100617624,0082-5638,trabajos de prehistoria,1022,987,987,1970,3.828955514389229,3.7111111111111112,2.028375733855186,3.083514991952492,9155,7048,7461,4017,665,272,12397,7388,863,597,214,208,195,273,289,315
2765030381,2046-3162,asian education and development studies,386,498,498,2012,5.746394230769231,5.553191489361702,2.66839378238342,2.9261006289308176,6344,1010,5909,876,1745,347,10539,1804,1535,482,39,90,36,45,57,27
2898445226,2213-5103,journal of the american college of clinical wound specialists,86,198,198,2011,5.444494047619046,4.7105263157894735,3.6511627906976742,2.2333839918946303,1561,738,1476,723,601,366,5586,3449,736,728,4,21,18,3,5,5
178791478,0970-1591,indian journal of urology,2230,1842,1842,1985,7.720220643646427,6.267958030669895,6.92286995515695,3.896578216022661,13294,9935,12064,8935,1482,2113,44575,35844,2078,2552,109,183,152,137,217,175
